subject_id,s_accession,query_id,q_accession,e_value,bitscore,bias,best_dmn_e_value,best_dmn_bitscore,best_dmn_bias,dne_exp,dne_reg,dne_clu,dne_ov,dne_env,dne_dom,dne_rep,dne_inc,s_description,cluster,tool,db
160400887-stool1_revised_scaffold1705_1_gene211502,-,cluster211a,-,6.3e-08,40.9,0.0,3.3e-07,38.7,0.0,2.1,2,0,0,2,2,1,1,strand:+  start:2802 stop:4883 length:2082 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
763901136-stool2_revised_scaffold38181_1_gene139836,-,cluster211a,-,6.7e-08,40.9,0.2,1.8e-07,39.5,0.2,1.7,1,0,0,1,1,1,1,strand:+  start:2 stop:1435 length:1434 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
159227541-stool2_revised_C838230_1_gene124959,-,cluster211a,-,6.900000000000001e-08,40.8,0.0,1.2e-07,40.1,0.0,1.4,1,0,0,1,1,1,1,strand:-  start:2 stop:526 length:525 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0089_GL0090962,-,cluster211a,-,7.7e-08,40.7,0.0,5.2e-07,38.0,0.0,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold15010_4:2:1765:- [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0416_GL0208953,-,cluster211a,-,8.1e-08,40.6,0.0,1.5e-07,39.7,0.0,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold128622_2:1:672:+ [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
160400887-stool1_revised_C1505379_1_gene232323,-,cluster211a,-,8.3e-08,40.6,0.0,5.4e-07,38.0,0.0,2.2,2,0,0,2,2,1,1,strand:+  start:246 stop:1889 length:1644 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.CD1-0-PT_GL0140018,-,cluster211a,-,1.3e-07,39.9,0.1,8.4e-07,37.3,0.0,2.2,2,0,0,2,2,1,1,[gene]  locus=C741934_1:1060:3099:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0064_GL0020640,-,cluster211a,-,2e-07,39.3,0.9,1.7e-06,36.4,0.1,2.5,2,0,0,2,2,1,1,[gene]  locus=scaffold42251_2:3:1331:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0406_GL0030082,-,cluster211a,-,2.2e-07,39.2,0.0,4.4e-07,38.2,0.0,1.5,1,0,0,1,1,1,1,[gene]  locus=C1502274_1:1:813:+ [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0203_GL0116045,-,cluster211a,-,2.3e-07,39.1,0.0,6.4e-07,37.7,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=C2077058_1:2098:3897:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC51-2_GL0023639,-,cluster211a,-,2.4e-07,39.1,0.0,7.7e-07,37.5,0.0,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold141065_1:222:2303:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0142_GL0060887,-,cluster211a,-,2.6e-07,39.0,0.2,7.5e-07,37.5,0.0,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold89962_1:250:2277:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.CD9-0_GL0027053,-,cluster211a,-,3.1e-07,38.8,0.0,6.4e-07,37.7,0.0,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold16626_2:114:1352:+ [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
159753524-stool1_revised_C1066060_1_gene60915,-,cluster211a,-,5e-07,38.1,0.1,1.7e-06,36.3,0.1,1.9,1,0,0,1,1,1,1,strand:+  start:1 stop:1344 length:1344 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC18-1_GL0039011,-,cluster211a,-,5.7e-07,37.9,0.1,2.3e-06,36.0,0.1,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold102300_1:11:1660:+ [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0417_GL0024576,-,cluster211a,-,5.7e-07,37.9,0.0,1.1e-06,37.0,0.0,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold11508_4:1:1071:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC18-1_GL0211604,-,cluster211a,-,7.7e-07,37.5,0.2,6.4e-06,34.5,0.0,2.4,2,0,0,2,2,1,1,[gene]  locus=scaffold18506_1:3:1406:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0377_GL0075593,-,cluster211a,-,8e-07,37.4,0.0,2.3e-06,36.0,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=C1652963_1:3064:3771:- [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
763678604-stool2_revised_C1090710_1_gene105686,-,cluster211a,-,8.4e-07,37.4,0.1,2.5e-06,35.8,0.1,1.8,1,0,0,1,1,1,1,strand:+  start:2 stop:922 length:921 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0197_GL0140049,-,cluster211a,-,8.9e-07,37.3,0.1,3e-06,35.6,0.1,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold149951_1:3054:5096:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.UC21-0_GL0039070,-,cluster211a,-,9.000000000000001e-07,37.3,0.0,3.5000000000000004e-06,35.4,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold50627_1:2:931:+ [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0289_GL0027943,-,cluster211a,-,9.5e-07,37.2,0.0,3.8e-06,35.3,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold17670_8:1:975:+ [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0102_GL0029136,-,cluster211a,-,1.1e-06,37.0,0.0,4.1e-06,35.2,0.0,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold103978_1:4457:5449:- [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0454_GL0169174,-,cluster211a,-,1.2e-06,36.8,0.1,4.2999999999999995e-06,35.1,0.1,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold154379_1:3:1115:+ [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0220_GL0107024,-,cluster211a,-,1.4e-06,36.7,0.1,3.8e-06,35.2,0.1,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold86772_3:110:2197:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0230_GL0147261,-,cluster211a,-,1.5e-06,36.5,0.1,5.0999999999999995e-06,34.9,0.1,1.8,1,0,0,1,1,1,1,[gene]  locus=C1021466_1:4307:5554:- [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0142_GL0093331,-,cluster211a,-,1.5e-06,36.5,0.0,3.5000000000000004e-06,35.4,0.0,1.6,1,0,0,1,1,1,1,[gene]  locus=C1321919_1:218:2257:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC21-1_GL0087146,-,cluster211a,-,1.6e-06,36.5,0.0,4.9000000000000005e-06,34.9,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold100373_1:414:1577:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC6-2_GL0107935,-,cluster211a,-,1.7e-06,36.4,0.8,5.0999999999999995e-06,34.8,0.0,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold32993_3:1:1200:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.CD24-0_GL0136897,-,cluster211a,-,1.7e-06,36.3,0.0,6.4e-06,34.5,0.0,1.9,1,0,0,1,1,1,1,[gene]  locus=C1637934_1:1:1407:+ [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
763840445-stool1_revised_C577246_1_gene129841,-,cluster211a,-,2.1000000000000002e-06,36.1,0.1,1e-05,33.9,0.0,2.2,2,0,0,2,2,1,1,strand:-  start:154 stop:2196 length:2043 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0416_GL0174100,-,cluster211a,-,2.3e-06,36.0,0.0,5.3e-06,34.8,0.0,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold115994_2:357:2348:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC14-1_GL0160337,-,cluster211a,-,2.4e-06,35.9,0.1,9.699999999999999e-06,33.9,0.1,2.1,1,0,0,1,1,1,1,[gene]  locus=scaffold89316_1:2819:4861:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC22-2_GL0116547,-,cluster211a,-,2.4e-06,35.9,0.1,9.699999999999999e-06,33.9,0.1,2.1,1,0,0,1,1,1,1,[gene]  locus=scaffold68214_1:2397:4442:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.UC21-4_GL0036021,-,cluster211a,-,2.6e-06,35.8,0.5,7.400000000000001e-06,34.3,0.0,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold72763_2:3:1580:- [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC29-1_GL0101670,-,cluster211a,-,2.6e-06,35.8,0.0,9.6e-06,34.0,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold41585_1:2:1924:- [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0217_GL0094408,-,cluster211a,-,2.7000000000000004e-06,35.8,0.0,1e-05,33.9,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold70380_4:2722:4767:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0121_GL0017797,-,cluster211a,-,2.7000000000000004e-06,35.7,0.0,1e-05,33.9,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold44584_1:3123:5168:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
SZEY-74A_GL0144226,-,cluster211a,-,2.8e-06,35.7,0.0,1e-05,33.9,0.0,2.0,1,0,0,1,1,1,1,[gene]  locus=C1018153_1:1720:3765:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
809635352-stool1_revised_scaffold86341_1_gene174711,-,cluster211a,-,2.8e-06,35.7,0.0,1e-05,33.8,0.0,1.9,1,0,0,1,1,1,1,strand:+  start:374 stop:2422 length:2049 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0186_GL0039074,-,cluster211a,-,2.8999999999999998e-06,35.6,0.0,9.699999999999999e-06,33.9,0.0,1.9,1,0,0,1,1,1,1,[gene]  locus=C590201_1:2:1936:- [Lack 3'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
763496533-stool1_revised_scaffold53495_1_gene77800,-,cluster211a,-,3e-06,35.6,0.0,1e-05,33.9,0.0,1.9,1,0,0,1,1,1,1,strand:+  start:2666 stop:4708 length:2043 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0363_GL0050635,-,cluster211a,-,3.2e-06,35.5,0.0,1e-05,33.9,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold45995_1:433:2475:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.FI01_GL0184758,-,cluster211a,-,3.3e-06,35.5,1.0,1e-05,33.9,0.0,2.3,2,0,0,2,2,1,1,[gene]  locus=C1567356_1:427:2469:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC59-0_GL0024321,-,cluster211a,-,3.6000000000000003e-06,35.3,0.1,5.9999999999999995e-05,31.4,0.0,2.6,2,0,0,2,2,1,1,[gene]  locus=C1206993_1:3062:5107:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
N027A_GL0018082,-,cluster211a,-,4.6e-06,35.0,0.4,1.1e-05,33.8,0.0,1.7,2,0,0,2,2,1,1,[gene]  locus=scaffold25362_3:3:665:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
DOF002_GL0041223,-,cluster211a,-,8.5e-06,34.1,0.5,5.9999999999999995e-05,31.4,0.0,2.5,2,0,0,2,2,1,1,[gene]  locus=C835659_1:423:2468:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
764447348-stool2_revised_C790680_1_gene17383,-,cluster211a,-,1.1e-05,33.8,0.1,4.1e-05,32.0,0.1,2.0,1,0,0,1,1,1,1,strand:-  start:777 stop:2825 length:2049 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
159227541-stool3_revised_scaffold11559_1_gene61762,-,cluster211a,-,1.6e-05,33.2,0.0,5.9999999999999995e-05,31.4,0.0,2.0,1,0,0,1,1,1,1,strand:+  start:1147 stop:3195 length:2049 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
T2D-53A_GL0139585,-,cluster211a,-,1.6e-05,33.2,0.5,3.7e-05,32.1,0.0,1.8,2,0,0,2,2,1,1,[gene]  locus=scaffold38734_7:1:885:- [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
DLM018_GL0060603,-,cluster211a,-,1.7e-05,33.2,0.0,5.9999999999999995e-05,31.4,0.0,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold47885_2:377:2422:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
DOM010_GL0074214,-,cluster211a,-,1.9e-05,33.0,0.0,5.9999999999999995e-05,31.4,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=C553337_1:443:2485:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0417_GL0240587,-,cluster211a,-,1.9e-05,33.0,0.0,5.9999999999999995e-05,31.4,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=C1911341_1:3108:5156:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.FI13_GL0166727,-,cluster211a,-,3.1e-05,32.3,0.2,0.00015,30.1,0.0,2.2,2,0,0,2,2,1,1,[gene]  locus=C907741_1:160:2190:- [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
V1.UC13-3_GL0084287,-,cluster211a,-,3.8e-05,32.1,0.1,0.00015,30.1,0.0,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold83173_1:1686:3695:- [Lack 5'-end] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0142_GL0035457,-,cluster211a,-,3.8e-05,32.0,0.1,0.00018999999999999998,29.8,0.0,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold89553_1:2863:4893:+ [Complete] codon-table.11,211a,hmmsearch,metahit_2014_pep
O2.UC22-2_GL0005064,-,cluster211a,-,6.500000000000001e-05,31.3,0.0,0.00018999999999999998,29.8,0.0,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold73384_1:3:1622:+ [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
T2D-78A_GL0022645,-,cluster211a,-,0.00039,28.8,2.0,0.00061,28.2,0.2,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold7140_3:3:569:+ [Lack both ends] codon-table.11,211a,hmmsearch,metahit_2014_pep
MH0393_GL0006776,-,cluster211b,-,6.9e-34,124.3,0.5,7.7e-33,120.9,0.2,2.5,2,0,0,2,2,1,1,[gene]  locus=scaffold55686_1:4069:5391:- [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
638754422-stool2_revised_C547269_1_gene46740,-,cluster211b,-,9.199999999999999e-34,123.9,0.2,2.3e-33,122.6,0.2,1.7,1,0,0,1,1,1,1,strand:-  start:3 stop:806 length:804 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
160319967-stool1_revised_C533568_1_gene93200,-,cluster211b,-,1.1e-33,123.6,0.4,3.2e-33,122.2,0.2,1.9,2,0,0,2,2,1,1,strand:-  start:3 stop:977 length:975 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
DOM013_GL0105508,-,cluster211b,-,1.1999999999999998e-33,123.5,0.2,3.3e-33,122.1,0.2,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold64129_1:3:1007:- [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
765094712-stool2_revised_C458790_1_gene12139,-,cluster211b,-,1.6e-33,123.1,0.2,4.4e-33,121.7,0.2,1.8,1,0,0,1,1,1,1,strand:+  start:371 stop:1621 length:1251 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC29-1_GL0029605,-,cluster211b,-,1.7999999999999998e-33,123.0,0.3,6.0999999999999995e-33,121.3,0.2,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold70525_1:2:1570:+ [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC48-2_GL0132884,-,cluster211b,-,2.2e-33,122.7,0.5,4.2e-33,121.8,0.2,1.6,2,0,0,2,2,1,1,[gene]  locus=scaffold24400_2:2:589:- [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
T2D-139A_GL0023726,-,cluster211b,-,2.7e-33,122.4,0.2,8.599999999999999e-33,120.8,0.2,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold47904_2:877:2826:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
V1.FI10_GL0068504,-,cluster211b,-,2.8999999999999997e-33,122.3,0.2,8.299999999999998e-33,120.8,0.2,1.8,1,0,0,1,1,1,1,[gene]  locus=C724818_1:159:2144:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC37-0_GL0047728,-,cluster211b,-,7.1e-33,121.1,0.3,2.3999999999999999e-32,119.3,0.3,2.0,1,0,0,1,1,1,1,[gene]  locus=scaffold29492_4:102:2069:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
DLF009_GL0051700,-,cluster211b,-,8.699999999999999e-33,120.8,0.2,8.699999999999999e-33,120.8,0.2,2.3,3,0,0,3,3,1,1,[gene]  locus=scaffold1622_2:486:2465:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
SZEY-08A_GL0063865,-,cluster211b,-,9.999999999999999e-33,120.6,0.3,3e-32,119.1,0.3,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold46467_3:639:2621:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
765074482-stool2_revised_scaffold13497_1_gene51815,-,cluster211b,-,1.9999999999999998e-32,119.6,0.3,4.999999999999999e-32,118.3,0.3,1.7,1,0,0,1,1,1,1,strand:+  start:3 stop:794 length:792 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
N051A_GL0008262,-,cluster211b,-,2.3999999999999999e-32,119.4,1.7,3e-32,119.1,0.3,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold9046_1:1040:3019:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC37-1_GL0081820,-,cluster211b,-,5.299999999999999e-32,118.3,0.2,1.3e-31,117.0,0.2,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold29658_3:2:1678:- [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
V1.CD31-0_GL0123877,-,cluster211b,-,5.5e-32,118.2,0.4,1.5999999999999999e-31,116.7,0.4,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold21945_3:293:2263:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
V1.FI19_GL0205071,-,cluster211b,-,1.5999999999999999e-31,116.8,0.2,1.5999999999999999e-31,116.8,0.2,2.7,4,0,0,4,4,1,1,[gene]  locus=scaffold100791_3:3:1964:- [Lack 3'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0412_GL0136993,-,cluster211b,-,1.9e-31,116.5,0.2,3.5e-31,115.6,0.2,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold84828_1:3:602:+ [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0370_GL0037289,-,cluster211b,-,2.3e-31,116.2,1.2,1.2e-30,113.9,0.2,2.4,2,0,0,2,2,1,1,[gene]  locus=scaffold83972_3:3:1235:+ [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
763759525-stool1_revised_C491276_1_gene11509,-,cluster211b,-,4.8e-31,115.2,0.2,1.2e-30,113.9,0.2,1.7,1,0,0,1,1,1,1,strand:-  start:3 stop:1226 length:1224 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC21-1_GL0043527,-,cluster211b,-,4.8e-31,115.2,0.4,4.8e-31,115.2,0.4,2.1,2,0,0,2,2,1,1,[gene]  locus=scaffold91142_2:2:883:+ [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
NOM023_GL0006457,-,cluster211b,-,7.4e-31,114.6,0.1,1.1000000000000001e-30,114.1,0.1,1.2,1,0,0,1,1,1,1,[gene]  locus=scaffold10944_1:2:316:- [Lack 3'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
763860675-stool1_revised_C1170142_1_gene12360,-,cluster211b,-,8.499999999999999e-29,108.0,0.3,2.2e-28,106.7,0.3,1.7,1,0,0,1,1,1,1,strand:+  start:240 stop:2198 length:1959 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
V1.CD3-0-PN_GL0032973,-,cluster211b,-,9.9e-29,107.8,0.4,2.6000000000000004e-28,106.4,0.2,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold34046_2:1937:3583:- [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
BGI-27A_GL0036640,-,cluster211b,-,1.8000000000000002e-28,106.9,0.5,3.6000000000000003e-28,106.0,0.2,1.7,2,0,0,2,2,1,1,[gene]  locus=scaffold45107_1:1:543:- [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
159591683-stool2_revised_scaffold5307_1_gene16282,-,cluster211b,-,3.3e-28,106.1,0.2,1e-27,104.5,0.2,1.9,1,0,0,1,1,1,1,strand:+  start:2 stop:1366 length:1365 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
159490532-stool1_revised_C490420_1_gene14301,-,cluster211b,-,4.4e-28,105.7,0.1,1.1000000000000001e-27,104.4,0.1,1.7,1,0,0,1,1,1,1,strand:-  start:2 stop:1111 length:1110 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC20-1_GL0164763,-,cluster211b,-,1.6e-27,103.9,0.2,4.1e-27,102.6,0.2,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold68957_4:2:1237:+ [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC18-0_GL0024290,-,cluster211b,-,2e-27,103.6,2.4,2.5999999999999998e-27,103.2,0.1,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold11084_1:2256:4217:- [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
765074482-stool2_revised_scaffold44962_1_gene154685,-,cluster211b,-,7.400000000000001e-26,98.6,0.0,1.8e-25,97.4,0.0,1.6,1,0,0,1,1,1,1,strand:+  start:2 stop:1036 length:1035 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
158883629-stool1_revised_C125579_1_gene10792,-,cluster211b,-,9.1e-26,98.3,0.0,2e-25,97.2,0.0,1.5,1,0,0,1,1,1,1,strand:-  start:458 stop:1660 length:1203 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
763678604-stool2_revised_C1151936_1_gene11577,-,cluster211b,-,1.8e-25,97.4,0.0,4.5e-25,96.1,0.0,1.7,1,0,0,1,1,1,1,strand:+  start:1004 stop:2965 length:1962 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC26-0_GL0015886,-,cluster211b,-,1.8e-25,97.3,0.0,4.5e-25,96.1,0.0,1.7,1,0,0,1,1,1,1,[gene]  locus=C354032_1:2397:4358:- [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
550534656-stool1_revised_C440340_1_gene11779,-,cluster211b,-,3.6e-23,90.0,0.3,8.1e-23,88.8,0.3,1.6,1,0,0,1,1,1,1,strand:-  start:3 stop:1037 length:1035 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0071_GL0069598,-,cluster211b,-,8.599999999999999e-22,85.6,0.1,2.4e-21,84.1,0.1,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold45939_1:556:2613:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0265_GL0171032,-,cluster211b,-,1.5999999999999999e-21,84.7,0.1,3e-21,83.8,0.1,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold22240_2:1:555:- [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
V1.CD40-0_GL0031315,-,cluster211b,-,2.0999999999999997e-21,84.3,2.0,9.399999999999999e-21,82.2,0.3,2.4,2,0,0,2,2,1,1,[gene]  locus=scaffold123548_6:2:1099:+ [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0376_GL0067384,-,cluster211b,-,2.3e-21,84.2,0.2,5.4e-21,83.0,0.2,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold28900_1:3:1481:- [Lack 3'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
MH0128_GL0047221,-,cluster211b,-,4.5000000000000004e-21,83.3,0.1,1.1000000000000001e-20,82.0,0.1,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold9110_1:20:1219:- [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC50-2_GL0193083,-,cluster211b,-,5.799999999999999e-21,82.9,2.3,7.200000000000001e-20,79.4,0.2,2.7,2,0,0,2,2,1,1,[gene]  locus=scaffold122486_1:798:2783:+ [Complete] codon-table.11,211b,hmmsearch,metahit_2014_pep
DLF009_GL0051365,-,cluster211b,-,6.3e-21,82.8,1.0,1.6000000000000002e-20,81.5,1.0,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold35184_2:1269:1985:- [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC50-0_GL0017903,-,cluster211b,-,7.7e-21,82.5,1.2,7.200000000000001e-20,79.4,0.2,2.4,2,0,0,2,2,1,1,[gene]  locus=scaffold179381_1:77:1069:- [Lack 5'-end] codon-table.11,211b,hmmsearch,metahit_2014_pep
O2.UC15-0_GL0063055,-,cluster211b,-,9.7e-21,82.2,0.4,1.7e-20,81.4,0.4,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold48142_3:2:634:+ [Lack both ends] codon-table.11,211b,hmmsearch,metahit_2014_pep
